"Code","Description","Parent"
"Pr_45_30_63","Plant Containers","Pr_45_30"
"Pr_45_30_63_01","Aluminium Divided Modular Planting Units","Pr_45_30_63"
"Pr_45_30_63_03","Aluminium Plant Containers","Pr_45_30_63"
"Pr_45_30_63_11","Carbon Steel Plant Containers","Pr_45_30_63"
"Pr_45_30_63_15","Concrete And Reconstituted Aggregate Plant Containers","Pr_45_30_63"
"Pr_45_30_63_34","Glass-Reinforced Plastics (Grp) Plant Containers","Pr_45_30_63"
"Pr_45_30_63_36","Hanging Plant Containers","Pr_45_30_63"
"Pr_45_30_63_56","Natural Planting Cassettes","Pr_45_30_63"
"Pr_45_30_63_62","Plastics Divided Modular Planting Units","Pr_45_30_63"
"Pr_45_30_63_82","Stainless Steel Divided Modular Planting Units","Pr_45_30_63"
"Pr_45_30_63_84","Stainless Steel Plant Containers","Pr_45_30_63"
"Pr_45_30_63_85","Stone Plant Containers","Pr_45_30_63"
"Pr_45_30_63_88","Terracotta Plant Containers","Pr_45_30_63"
"Pr_45_30_63_90","Treated Timber Plant Containers","Pr_45_30_63"
"Pr_45_30_63_93","Untreated Timber Plant Containers","Pr_45_30_63"
"Pr_45_30_64","Plant Support And Protection","Pr_45_30"
"Pr_45_30_64_11","Canes","Pr_45_30_64"
"Pr_45_30_64_14","Climbing Plant Supports","Pr_45_30_64"
"Pr_45_30_64_30","Floral Foam Fixing Media","Pr_45_30_64"
"Pr_45_30_64_34","Grass Edging Strips","Pr_45_30_64"
"Pr_45_30_64_51","Metal Tree Guards","Pr_45_30_64"
"Pr_45_30_64_66","Polystyrene Fixing Media","Pr_45_30_64"
"Pr_45_30_64_72","Rootball Securing Frames","Pr_45_30_64"
"Pr_45_30_64_78","Shrub Protectors","Pr_45_30_64"
"Pr_45_30_64_83","Stake Ties","Pr_45_30_64"
"Pr_45_30_64_84","Stakes","Pr_45_30_64"
"Pr_45_30_64_89","Tree Protectors","Pr_45_30_64"
"Pr_45_30_76","Seeds","Pr_45_30"
"Pr_45_30_76_34","Grass Seed Mixes","Pr_45_30_76"
"Pr_45_30_76_48","Locally Collected Seeds","Pr_45_30_76"
"Pr_45_30_76_77","Site-Grown Temporary Crop Seeds","Pr_45_30_76"
"Pr_45_30_76_90","Tree And Shrub Seed Mixes","Pr_45_30_76"
"Pr_45_30_76_97","Wildflower Seed Mixes","Pr_45_30_76"
"Pr_45_30_90","Trees, Shrubs And Woody Climbers","Pr_45_30"
"Pr_45_30_90_04","Bare-Root Climbers","Pr_45_30_90"
"Pr_45_30_90_05","Bare-Root Conifers","Pr_45_30_90"
"Pr_45_30_90_06","Bare-Root Cutting-Raised Roses","Pr_45_30_90"
"Pr_45_30_90_07","Bare-Root Fruit Trees","Pr_45_30_90"
"Pr_45_30_90_08","Bare-Root Shrubs","Pr_45_30_90"
"Pr_45_30_90_09","Bare-Root Trees","Pr_45_30_90"
"Pr_45_30_90_10","Bare-Root Budded Roses","Pr_45_30_90"
"Pr_45_30_90_11","Cell-Grown Conifers","Pr_45_30_90"
"Pr_45_30_90_12","Cell-Grown Shrubs","Pr_45_30_90"
"Pr_45_30_90_13","Cell-Grown Trees","Pr_45_30_90"
"Pr_45_30_90_14","Container-Grown Bamboos","Pr_45_30_90"
"Pr_45_30_90_15","Container-Grown Budded Roses","Pr_45_30_90"
"Pr_45_30_90_16","Container-Grown Climbers","Pr_45_30_90"
"Pr_45_30_90_17","Container-Grown Conifers","Pr_45_30_90"
"Pr_45_30_90_18","Container-Grown Cutting-Raised Roses","Pr_45_30_90"
"Pr_45_30_90_19","Container-Grown Fruit Trees","Pr_45_30_90"
"Pr_45_30_90_20","Container-Grown Shrubs","Pr_45_30_90"
"Pr_45_30_90_21","Container-Grown Trees","Pr_45_30_90"
"Pr_45_30_90_71","Rootballed Bamboos","Pr_45_30_90"
"Pr_45_30_90_72","Rootballed Conifers","Pr_45_30_90"
"Pr_45_30_90_73","Rootballed Shrubs","Pr_45_30_90"
"Pr_45_30_90_74","Rootballed Trees","Pr_45_30_90"
"Pr_45_31","Formless Flora And Fauna Products","Pr_45"
"Pr_45_31_07","Biocides","Pr_45_31"
"Pr_45_31_07_07","Biocides","Pr_45_31_07"
"Pr_45_31_07_08","Biological Controls","Pr_45_31_07"
"Pr_45_31_07_15","Combined Selective Lawn Herbicide And Feed Mixes","Pr_45_31_07"
"Pr_45_31_07_32","Fungicides","Pr_45_31_07"
"Pr_45_31_07_42","Insecticides","Pr_45_31_07"
"Pr_45_31_07_55","Non-Oxidizing Water Treatment Biocides","Pr_45_31_07"
"Pr_45_31_07_56","Non-Selective Contact Herbicides","Pr_45_31_07"
"Pr_45_31_07_57","Non-Selective Residual Herbicides","Pr_45_31_07"
"Pr_45_31_07_58","Non-Selective Systemic Herbicides","Pr_45_31_07"
"Pr_45_31_07_59","Oxidizing Water Treatment Biocides","Pr_45_31_07"
"Pr_45_31_07_62","Plant Fungicides","Pr_45_31_07"
"Pr_45_31_07_64","Poisons","Pr_45_31_07"
"Pr_45_31_07_72","Rodenticides","Pr_45_31_07"
"Pr_45_31_07_73","Root Sealers","Pr_45_31_07"
"Pr_45_31_07_76","Selective Herbicides","Pr_45_31_07"
"Pr_45_31_07_86","Surface Biocides","Pr_45_31_07"
"Pr_45_31_07_97","Vermicides","Pr_45_31_07"
"Pr_45_31_63","Plant-Based Fibres","Pr_45_31"
"Pr_45_31_63_06","Bales","Pr_45_31_63"
"Pr_45_31_63_14","Coir Fibres","Pr_45_31_63"
"Pr_45_31_63_15","Combed Wheat Reeds","Pr_45_31_63"
"Pr_45_31_63_16","Compostable Plant Materials","Pr_45_31_63"
"Pr_45_31_63_30","Flax Fibres","Pr_45_31_63"
"Pr_45_31_63_37","Hemp Fibres","Pr_45_31_63"
"Pr_45_31_63_47","Long Straws","Pr_45_31_63"
"Pr_45_31_63_48","Loose Straws","Pr_45_31_63"
"Pr_45_31_63_56","Natural Barks","Pr_45_31_63"
"Pr_45_31_63_64","Playground Barks","Pr_45_31_63"
"Pr_45_31_63_76","Sedges","Pr_45_31_63"
"Pr_45_31_63_78","Sisal Fibres","Pr_45_31_63"
"Pr_45_31_63_80","Sphagnum Mosses","Pr_45_31_63"
"Pr_45_31_63_96","Water Reeds","Pr_45_31_63"
"Pr_45_31_63_97","Wood Chips","Pr_45_31_63"
"Pr_45_31_63_98","Wood Fibres","Pr_45_31_63"
"Pr_45_31_89","Topsoil And Growing Media","Pr_45_31"
"Pr_45_31_89_08","Blood And Bonemeal","Pr_45_31_89"
"Pr_45_31_89_15","Compost Dressings","Pr_45_31_89"
"Pr_45_31_89_16","Composted Materials","Pr_45_31_89"
"Pr_45_31_89_41","Imported Growing Media","Pr_45_31_89"
"Pr_45_31_89_42","Imported Topsoils","Pr_45_31_89"
"Pr_45_31_89_43","Inorganic Fertilizers","Pr_45_31_89"
"Pr_45_31_89_50","Manufactured Growing Media","Pr_45_31_89"
"Pr_45_31_89_51","Manufactured Topsoils","Pr_45_31_89"
"Pr_45_31_89_52","Manures","Pr_45_31_89"
"Pr_45_31_89_55","Mycorrhizal Inoculants","Pr_45_31_89"
"Pr_45_31_89_58","Organic Fertilizers","Pr_45_31_89"
"Pr_45_31_89_75","Sanitized And Stabilized Composts","Pr_45_31_89"
"Pr_45_31_89_80","Soil Amelioration Aggregates","Pr_45_31_89"
"Pr_45_31_89_81","Soil Amelioration Industrial By-Products","Pr_45_31_89"
"Pr_45_31_89_82","Soil Amelioration Minerals","Pr_45_31_89"
"Pr_45_31_89_83","Soil Conditioning Agents","Pr_45_31_89"
"Pr_45_31_89_84","Soil Moisture Retention Additives","Pr_45_31_89"
"Pr_45_31_89_91","Turf Non-Compost Dressings","Pr_45_31_89"
"Pr_45_57","Non-Rigid Sheet, Mat And Strip Flora And Fauna Products","Pr_45"
"Pr_45_57_91","Turf And Pre-Planted Substrates","Pr_45_57"
"Pr_45_57_91_20","Cultivated Turf","Pr_45_57_91"
"Pr_45_57_91_56","Natural Turf","Pr_45_57_91"
"Pr_45_57_91_63","Pre-Planted Coir Rolls","Pr_45_57_91"
"Pr_45_57_91_64","Pre-Planted Pallets","Pr_45_57_91"
"Pr_45_57_91_65","Pre-Planted Vegetation Blankets","Pr_45_57_91"
"Pr_45_57_91_67","Pre-Seeded Mats","Pr_45_57_91"
"Pr_45_57_91_76","Seeded Area Turf Edging","Pr_45_57_91"
"Pr_45_57_91_85","Synthetic Grass Surfaces","Pr_45_57_91"
"Pr_45_93","Unit Flora And Fauna Products","Pr_45"
"Pr_45_96","Wire Flora And Fauna Products","Pr_45"
"Pr_50","Fabric Accessory Products","Pr"
"Pr_60","Services Source Products","Pr"
"Pr_60_50","Tank, Cylinder And Vessel Products","Pr_60"
"Pr_60_50_20","Cylinders And Buffer Vessels","Pr_60_50"
"Pr_60_50_20_10","Buffer Vessels","Pr_60_50_20"
"Pr_60_50_20_21","Direct Hot Water Storage Cylinders","Pr_60_50_20"
"Pr_60_50_20_22","Direct Insulated Hot Water Combination Units","Pr_60_50_20"
"Pr_60_50_20_23","Double Feed Indirect Hot Water Storage Cylinders","Pr_60_50_20"
"Pr_60_50_20_24","Double Feed Indirect Insulated Hot Water Combination Units","Pr_60_50_20"
"Pr_60_50_20_25","Dual Coil Hot Water Storage Cylinders","Pr_60_50_20"
"Pr_60_50_20_42","Indirectly Heated Unvented Hot Water Storage Cylinders","Pr_60_50_20"
"Pr_60_50_20_77","Single Feed Indirect Insulated Combination Units","Pr_60_50_20"
"Pr_60_50_20_78","Single Feed Indirect Hot Water Storage Cylinders","Pr_60_50_20"
"Pr_60_50_33","Gas Cylinders","Pr_60_50"
"Pr_60_50_33_15","Compressed Gas Cylinders","Pr_60_50_33"
"Pr_60_50_33_37","High Pressure Fire Extinguishing Gas Storage Cylinders","Pr_60_50_33"
"Pr_60_50_33_46","Liquefied Gas Cylinders","Pr_60_50_33"
"Pr_60_50_33_48","Low Pressure Fire Extinguishing Gas Storage Cylinders","Pr_60_50_33"
"Pr_60_50_46","Liquid Fuel Tank Accessories","Pr_60_50"
"Pr_60_50_46_46","Liquid Fuel Tank Drip Trays","Pr_60_50_46"
"Pr_60_50_46_47","Liquid Fuel Tank Fill Points","Pr_60_50_46"
"Pr_60_50_46_48","Liquid Fuel Tank Outflow Heaters","Pr_60_50_46"
"Pr_60_50_46_49","Liquid Fuel Tank Heaters","Pr_60_50_46"
"Pr_60_50_47","Liquid Fuel Tanks","Pr_60_50"
"Pr_60_50_47_11","Carbon Steel Liquid Fuel Service Tanks","Pr_60_50_47"
"Pr_60_50_47_12","Carbon Steel Liquid Fuel Tanks","Pr_60_50_47"
"Pr_60_50_47_34","Glass Reinforced Plastics Liquid Fuel Tanks","Pr_60_50_47"
"Pr_60_50_47_64","Plastics Liquid Fuel Tanks","Pr_60_50_47"
"Pr_60_50_67","Pressure Storage Vessels","Pr_60_50"
"Pr_60_50_67_31","Foam Fire Fighting Tanks","Pr_60_50_67"
"Pr_60_50_67_48","Liquefied Petroleum Gas (Lpg) Storage Vessels","Pr_60_50_67"
"Pr_60_50_67_94","Vacuum Insulated Evaporator (Vie) Storage Vessels","Pr_60_50_67"
"Pr_60_50_96","Water Tanks And Cisterns","Pr_60_50"
"Pr_60_50_96_11","Carbon Steel Cisterns","Pr_60_50_96"
"Pr_60_50_96_12","Carbon Steel Tanks","Pr_60_50_96"
"Pr_60_50_96_13","Carbon Steel Water Storage Tanks","Pr_60_50_96"
"Pr_60_50_96_33","Glass-Fibre Reinforced Tanks And Cisterns","Pr_60_50_96"
"Pr_60_50_96_34","Glass-Reinforced Plastics (Grp) Break Tanks","Pr_60_50_96"
"Pr_60_50_96_51","Medium-Density Polyethylene (Mdpe) Water Storage Tanks","Pr_60_50_96"
"Pr_60_50_96_52","Moulded Plastics Break Tanks","Pr_60_50_96"
"Pr_60_50_96_53","Moulded Plastics Cisterns","Pr_60_50_96"
"Pr_60_50_96_63","Plastics Plant Nutrient Tanks","Pr_60_50_96"
"Pr_60_50_96_64","Polyethylene (Pe) Water Storage Tanks","Pr_60_50_96"
"Pr_60_50_96_70","Rainwater Storage Butts","Pr_60_50_96"
"Pr_60_50_96_76","Sectional Carbon Steel Tanks","Pr_60_50_96"
"Pr_60_50_96_85","Steam And Condensate Feed Tanks","Pr_60_50_96"
"Pr_60_50_96_96","Warning And Overflow Pipes To Feed And Expansion Cisterns","Pr_60_50_96"
"Pr_60_55","Liquid And Gas Source Products","Pr_60"
"Pr_60_55_31","Inlet Connections And Fill Connections","Pr_60_55"
"Pr_60_55_31_27","Emergency Tank Fill Connections","Pr_60_55_31"
"Pr_60_55_31_29","Foam Inlet Adaptors","Pr_60_55_31"
"Pr_60_55_31_30","Foam Inlet Boxes","Pr_60_55_31"
"Pr_60_55_31_32","Fuel Oil Fill Connections","Pr_60_55_31"
"Pr_60_55_31_42","Riser Inlet Breechings And Boxes","Pr_60_55_31"
"Pr_60_55_31_47","Liquefied Petroleum Gas (Lpg) Fill Connections","Pr_60_55_31"
"Pr_60_55_33","Gas Generators","Pr_60_55"
"Pr_60_55_33_04","Anaerobic Digesters","Pr_60_55_33"
"Pr_60_55_33_39","Hydrogen Generators","Pr_60_55_33"
"Pr_60_55_33_56","Nitrogen Generators","Pr_60_55_33"
"Pr_60_55_33_60","Steam Generators","Pr_60_55_33"
"Pr_60_55_33_73","Pressure Swing Adsorption (Psa) Plant","Pr_60_55_33"
"Pr_60_55_33_94","Vacuum Plant","Pr_60_55_33"
"Pr_60_55_96","Water Treatment Chemicals","Pr_60_55"
"Pr_60_55_96_07","Biodispersant Chemicals","Pr_60_55_96"
"Pr_60_55_96_15","Corrosion Inhibitor Chemicals","Pr_60_55_96"
"Pr_60_55_96_22","Dispersant Chemicals","Pr_60_55_96"
"Pr_60_55_96_62","Ph Control Chemicals","Pr_60_55_96"
"Pr_60_55_96_77","Scale Inhibitor Chemicals","Pr_60_55_96"
"Pr_60_55_97","Water Treatment Products","Pr_60_55"
"Pr_60_55_97_02","Alkalinity Dosing Units","Pr_60_55_97"
"Pr_60_55_97_06","Bioaugmentation Devices","Pr_60_55_97"
"Pr_60_55_97_07","Biocide Dosing Pots","Pr_60_55_97"
"Pr_60_55_97_11","Chemical Disinfection Devices","Pr_60_55_97"
"Pr_60_55_97_12","Chemical Dosing Pots","Pr_60_55_97"
"Pr_60_55_97_13","Chemical Injectors","Pr_60_55_97"
"Pr_60_55_97_14","Clarifiers","Pr_60_55_97"
"Pr_60_55_97_15","Coagulant Dosing Units","Pr_60_55_97"
"Pr_60_55_97_22","Disinfectant Dosing Units","Pr_60_55_97"
"Pr_60_55_97_24","Drinking Water Nitrate Removal Devices","Pr_60_55_97"
"Pr_60_55_97_27","Electrodialysis Units","Pr_60_55_97"
"Pr_60_55_97_43","Ion Exchange Demineralization Units","Pr_60_55_97"
"Pr_60_55_97_44","Ion Exchange Softening Units","Pr_60_55_97"
"Pr_60_55_97_50","Magnetic Water Conditioners","Pr_60_55_97"
"Pr_60_55_97_63","Ph Control Dosing Units","Pr_60_55_97"
"Pr_60_55_97_72","Reverse Osmosis Units","Pr_60_55_97"
"Pr_60_55_97_85","Sterilizers","Pr_60_55_97"
"Pr_60_55_97_86","Surface Skimmers","Pr_60_55_97"
"Pr_60_55_97_93","Ultra Violet (Uv) Disinfection Devices","Pr_60_55_97"
"Pr_60_55_97_96","Water Aerators","Pr_60_55_97"
"Pr_60_55_97_97","Water Treatment Dosing Pots","Pr_60_55_97"
"Pr_60_60","Heating And Cooling Source Products","Pr_60"
"Pr_60_60_08","Boilers","Pr_60_60"
"Pr_60_60_08_05","Ash Handling Equipment","Pr_60_60_08"
"Pr_60_60_08_15","Condensing Gas Fired Boilers","Pr_60_60_08"
"Pr_60_60_08_33","Gas Fired Boilers","Pr_60_60_08"
"Pr_60_60_08_58","Oil Fired Boilers","Pr_60_60_08"
"Pr_60_60_08_80","Solid Fuel Boilers","Pr_60_60_08"
"Pr_60_60_08_81","Solid Fuel Handling Equipment","Pr_60_60_08"
"Pr_60_60_13","Chillers And Cooling Towers","Pr_60_60"
"Pr_60_60_13_01","Adsorption Chillers","Pr_60_60_13"
"Pr_60_60_13_04","Air Cooled Liquid Chillers","Pr_60_60_13"
"Pr_60_60_13_14","Closed Circuit Cooling Towers","Pr_60_60_13"
"Pr_60_60_13_22","Direct Fired Absorption Liquid Chillers","Pr_60_60_13"
"Pr_60_60_13_27","Electric Driven Refrigerant Compressors","Pr_60_60_13"
"Pr_60_60_13_33","Gas Engine Driven Refrigerant Compressors","Pr_60_60_13"
"Pr_60_60_13_38","Hot Water Fired Absorption Liquid Chillers","Pr_60_60_13"
"Pr_60_60_13_59","Open Circuit Cooling Towers","Pr_60_60_13"
"Pr_60_60_13_84","Steam Fired Absorption Liquid Chillers","Pr_60_60_13"
"Pr_60_60_13_96","Water Cooled Liquid Chillers","Pr_60_60_13"
"Pr_60_60_36","Heat Recovery Distribution Equipment","Pr_60_60"
"Pr_60_60_36_62","Plate Recuperators","Pr_60_60_36"
"Pr_60_60_36_72","Regenerators","Pr_60_60_36"
"Pr_60_60_36_74","Run-Around Coils","Pr_60_60_36"
"Pr_60_60_36_88","Thermal Wheels","Pr_60_60_36"
"Pr_60_60_38","Heating Calorifiers And Plate Heat Exchangers","Pr_60_60"
"Pr_60_60_38_38","Hot Water Non-Storage Calorifiers","Pr_60_60_38"
"Pr_60_60_38_60","Packaged Plate Heat Exchangers","Pr_60_60_38"
"Pr_60_60_38_62","Plate Heat Exchangers","Pr_60_60_38"
"Pr_60_60_38_84","Steam Non-Storage Calorifiers","Pr_60_60_38"
"Pr_60_60_81","Solar Collectors","Pr_60_60"
"Pr_60_60_81_26","Evacuated Tube Solar Collectors","Pr_60_60_81"
"Pr_60_60_81_30","Flat Plate Solar Collectors","Pr_60_60_81"
"Pr_60_60_81_80","Solar Heat Stores","Pr_60_60_81"
"Pr_60_60_81_81","Solar Trackers","Pr_60_60_81"
"Pr_60_60_96","Water Heaters","Pr_60_60"
"Pr_60_60_96_26","Electric Instantaneous Shower Units","Pr_60_60_96"
"Pr_60_60_96_27","Electric Instantaneous Water Heaters","Pr_60_60_96"
"Pr_60_60_96_28","Electric Storage Water Heaters","Pr_60_60_96"
"Pr_60_60_96_33","Gas-Fired Instantaneous Water Heaters","Pr_60_60_96"
"Pr_60_60_96_34","Gas-Fired Storage Water Heaters","Pr_60_60_96"
"Pr_60_60_96_42","Immersion Heaters","Pr_60_60_96"
"Pr_60_65","Air And Fume Source Products","Pr_60"
"Pr_60_65_03","Air Handling Units","Pr_60_65"
"Pr_60_65_03_86","Supply Air Handling Units","Pr_60_65_03"
"Pr_60_65_31","Fume Cupboards And Safety Cabinets","Pr_60_65"
"Pr_60_65_31_33","General-Purpose Fume Cupboards","Pr_60_65_31"
"Pr_60_65_31_46","Laminar Flow Cabinets","Pr_60_65_31"
"Pr_60_65_31_52","Microbiological Safety Cabinets","Pr_60_65_31"
"Pr_60_65_31_71","Recirculatory Filtration Fume Cupboards","Pr_60_65_31"
"Pr_60_65_31_94","Variable Air Volume Fume Cupboards","Pr_60_65_31"
"Pr_60_65_37","Heating And Cooling Coils","Pr_60_65"
"Pr_60_65_37_12","Chilled Water Cooling Coils","Pr_60_65_37"
"Pr_60_65_37_27","Electric Heater Batteries","Pr_60_65_37"
"Pr_60_65_37_31","Frost Protection Coils","Pr_60_65_37"
"Pr_60_65_37_33","Gas Fired Heater Batteries","Pr_60_65_37"
"Pr_60_65_37_47","Low Temperature Hot Water Heating Coils","Pr_60_65_37"
"Pr_60_65_37_72","Refrigerant Cooling Coils","Pr_60_65_37"
"Pr_60_65_94","Ventilation Hoods And Extract Points","Pr_60_65"
"Pr_60_65_94_29","Fume Capturing Hoods","Pr_60_65_94"
"Pr_60_65_94_30","Fume Enclosing Hoods","Pr_60_65_94"
"Pr_60_65_94_31","Fume Receiving Hoods","Pr_60_65_94"
"Pr_60_65_94_32","Fume Extract Points","Pr_60_65_94"
"Pr_60_65_94_45","Kitchen Canopies","Pr_60_65_94"
"Pr_60_65_94_46","Kitchen Extractor Hoods","Pr_60_65_94"
"Pr_60_65_94_94","Vehicle Exhaust Nozzles","Pr_60_65_94"
"Pr_60_70","Power Supply Products","Pr_60"
"Pr_60_70_06","Batteries And Chargers","Pr_60_70"
"Pr_60_70_06_05","Automatic Battery Chargers","Pr_60_70_06"
"Pr_60_70_06_06","Battery Charge Points","Pr_60_70_06"
"Pr_60_70_06_22","D.C. Central Battery Supply Units","Pr_60_70_06"
"Pr_60_70_06_71","Rechargeable Dry Cell Battery Chargers","Pr_60_70_06"
"Pr_60_70_06_76","Sealed Lead Acid Batteries","Pr_60_70_06"
"Pr_60_70_06_77","Sealed Nickel Cadmium Batteries","Pr_60_70_06"
"Pr_60_70_06_94","Valve Regulated (Sealed) Lead Acid","Pr_60_70_06"
"Pr_60_70_06_95","Vented Lead Acid Batteries","Pr_60_70_06"
"Pr_60_70_06_96","Vented Nickel Cadmium Batteries","Pr_60_70_06"
"Pr_60_70_64","Power Generators, Engines And Packaged Combined Heat And Power (Chp) Units","Pr_60_70"
"Pr_60_70_64_03","Alternators","Pr_60_70_64"
"Pr_60_70_64_05","Automatic Voltage Regulators","Pr_60_70_64"
"Pr_60_70_64_33","Generator Sets","Pr_60_70_64"
"Pr_60_70_64_35","Governors","Pr_60_70_64"
"Pr_60_70_64_41","Internal Combustion Engines","Pr_60_70_64"
"Pr_60_70_64_47","Load Banks","Pr_60_70_64"
"Pr_60_70_64_60","Packaged Combined Heat And Power (Chp) Units","Pr_60_70_64"
"Pr_60_70_64_63","Photovoltaic Modules","Pr_60_70_64"
"Pr_60_70_64_97","Wind Turbines With Horizontal Shaft","Pr_60_70_64"
"Pr_60_70_64_98","Wind Turbines With Vertical Shaft","Pr_60_70_64"
"Pr_60_70_65","Power Supply Units","Pr_60_70"
"Pr_60_70_65_85","Standby Power Supply Units","Pr_60_70_65"
"Pr_60_70_65_86","Static Inverter Power Supply Units","Pr_60_70_65"
"Pr_60_70_65_93","Uninterruptible Power Supply (Ups) Units","Pr_60_70_65"
"Pr_60_75","Communications Source Products","Pr_60"
"Pr_60_75_03","Antennae And Satellite Dishes","Pr_60_75"
"Pr_60_75_03_22","Digital Audio Broadcasting (Dab) Antennae","Pr_60_75_03"
"Pr_60_75_03_31","Frequency Modulation (Fm) Antennae","Pr_60_75_03"
"Pr_60_75_03_75","Satellite Dishes","Pr_60_75_03"
"Pr_60_75_03_92","Ultra-High Frequency (Uhf) Antennae","Pr_60_75_03"
"Pr_60_75_05","Audio And Video Players And Recorders","Pr_60_75"
"Pr_60_75_05_11","Cassette Players","Pr_60_75_05"
"Pr_60_75_05_15","Compact Disc Players","Pr_60_75_05"
"Pr_60_75_05_22","Digital Video Recorders","Pr_60_75_05"
"Pr_60_75_05_56","Network Video Recorders","Pr_60_75_05"
"Pr_60_75_05_87","Time Lapse Video Recorders","Pr_60_75_05"
"Pr_60_75_05_88","Tuners","Pr_60_75_05"
"Pr_60_75_06","Audio Input Devices","Pr_60_75"
"Pr_60_75_06_03","Automatic Message Generators","Pr_60_75_06"
"Pr_60_75_06_53","Microphones","Pr_60_75_06"
"Pr_60_75_06_60","Paging Consoles","Pr_60_75_06"
"Pr_60_75_06_71","Remote Microphone Input Points","Pr_60_75_06"
"Pr_60_75_75_86_17","Covert Surveillance Cameras","Pr_60_75_75_86"
"Pr_60_75_75_86_86","Surveillance Cameras","Pr_60_75_75_86"
"Pr_60_75_78","Signal Transmitters","Pr_60_75"
"Pr_60_75_78_90","Telemetry Transmitters","Pr_60_75_78"
"Pr_60_75_78_94","Vibrating Radio Pager Transmitters","Pr_60_75_78"
"Pr_60_75_86","Surveillance Cameras And Ancillaries","Pr_60_75"
"Pr_65","Services Distribution Products","Pr"
"Pr_65_12","Chutes","Pr_65"
"Pr_65_12_70","Refuse And Linen Chutes","Pr_65_12"
"Pr_65_12_70_22","Disposal Chutes","Pr_65_12_70"
"Pr_65_12_70_47","Linen Chutes","Pr_65_12_70"
"Pr_65_12_71","Refuse And Linen Chute Accessories","Pr_65_12"
"Pr_65_12_71_12","Chute Cleaning Mechanisms","Pr_65_12_71"
"Pr_65_12_71_72","Refuse And Recycling Separators","Pr_65_12_71"
"Pr_65_50","Gutter And Fitting Products","Pr_65"
"Pr_65_50_35","Gutters","Pr_65_50"
"Pr_65_50_35_02","Aluminium Combined Fascias, Soffits And Gutters","Pr_65_50_35"
"Pr_65_50_35_04","Aluminium Composite Roof Gutters","Pr_65_50_35"
"Pr_65_50_35_06","Aluminium Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_08","Aluminium Roof Gutters","Pr_65_50_35"
"Pr_65_50_35_11","Cast Iron Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_15","Copper Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_28","Carbon Steel Chambered Gutters","Pr_65_50_35"
"Pr_65_50_35_29","Carbon Steel Combined Fascias, Soffits And Gutters","Pr_65_50_35"
"Pr_65_50_35_30","Carbon Steel Composite Gutters","Pr_65_50_35"
"Pr_65_50_35_31","Carbon Steel Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_32","Carbon Steel Roof Gutters","Pr_65_50_35"
"Pr_65_50_35_34","Glass Reinforced Plastics (Grp) Composite Roof Gutters","Pr_65_50_35"
"Pr_65_50_35_35","Glass Reinforced Plastics (Grp) Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_36","Glass Reinforced Plastics (Grp) Roof Gutters","Pr_65_50_35"
"Pr_65_50_35_38","Gutter Linings","Pr_65_50_35"
"Pr_65_50_35_40","Hot Dip Precoated Carbon Steel Combined Fascias, Soffits And Gutters","Pr_65_50_35"
"Pr_65_50_35_42","Hot Dip Precoated Carbon Steel Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_82","Stainless Steel Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_92","Unplasticized Polyvinylchloride (Pvc-U) Eaves Gutters","Pr_65_50_35"
"Pr_65_50_35_99","Zinc Eaves Gutters","Pr_65_50_35"
"Pr_65_52","Pipe, Tube And Fitting Products","Pr_65"
"Pr_65_52_01","Access And Inspection Chambers And Gullies","Pr_65_52"
"Pr_65_52_01_01","Access And Inspection Chambers","Pr_65_52_01"
"Pr_65_52_01_02","Access Covers","Pr_65_52_01"
"Pr_65_52_01_03","Access Gratings","Pr_65_52_01"
"Pr_65_52_01_04","Aluminium Inspection Chambers","Pr_65_52_01"
"Pr_65_52_01_10","Carbon Steel Inspection Chambers","Pr_65_52_01"
"Pr_65_52_01_11","Cast Iron Composite Gullies","Pr_65_52_01"
"Pr_65_52_01_12","Cast Iron One Piece Gullies","Pr_65_52_01"
"Pr_65_52_01_13","Cast Iron Rodding Eyes","Pr_65_52_01"
"Pr_65_52_01_14","Concrete Access Cover Seatings","Pr_65_52_01"
"Pr_65_52_01_15","Concrete Box Culverts","Pr_65_52_01"
"Pr_65_52_01_16","Concrete Inspection Chamber Sections","Pr_65_52_01"
"Pr_65_52_01_17","Concrete Inspection Chamber Cover Slabs","Pr_65_52_01"
"Pr_65_52_01_18","Concrete Inspection Chamber Shaft Sections","Pr_65_52_01"
"Pr_65_52_01_19","Concrete Inspection Chamber Transition Sections","Pr_65_52_01"
"Pr_65_52_01_20","Concrete Manhole Base Units","Pr_65_52_01"
"Pr_65_52_01_21","Concrete Manhole Chamber Sections","Pr_65_52_01"
"Pr_65_52_01_22","Concrete Manhole Shaft Sections","Pr_65_52_01"
"Pr_65_52_01_23","Concrete Manhole Transition Sections","Pr_65_52_01"
"Pr_65_52_01_24","Concrete Manholes And Soakaway Cover Slabs","Pr_65_52_01"
"Pr_65_52_01_25","Concrete Soakaway Shaft Sections","Pr_65_52_01"
